time,entry_time,r,conf,entry_atr,risk_pct,risk_amt,pnl,equity
2025-08-02 08:15:00,2025-08-02 08:05:00,-0.9000035639189057,0.9794939249391714,0.0,0.2,0.5,-0.45000178195945284,16.662825861590502
2025-08-04 11:20:00,2025-08-04 10:40:00,1.8353222466679942,0.9771574233656419,0.0,0.2,0.5,0.9176611233339971,17.580486984924498
2025-08-06 11:10:00,2025-08-06 10:55:00,-0.9059756174594291,0.9814639396519945,0.0,0.2,0.5,-0.45298780872971456,17.12749917619478
2025-08-07 12:30:00,2025-08-07 11:05:00,1.3217241985929413,0.9706342715501938,0.0,0.2,0.5,0.6608620992964707,17.78836127549125
2025-08-10 18:45:00,2025-08-10 18:35:00,0.9549219928995516,0.9786915706704934,0.0,0.2,0.5,0.4774609964497758,18.265822271941026
2025-08-11 09:25:00,2025-08-11 08:55:00,1.7213679015483605,0.970317995814357,0.0,0.2,0.5,0.8606839507741803,19.126506222715207
2025-08-19 00:25:00,2025-08-18 22:50:00,0.6024929604593128,0.9724951823717898,0.0,0.2,0.5,0.3012464802296564,19.427752702944865
2025-08-21 09:10:00,2025-08-21 08:20:00,1.8470963961701579,0.9811641887881963,0.0,0.2,0.5,0.9235481980850789,20.351300901029944
2025-08-25 23:40:00,2025-08-25 23:30:00,-1.6556171017916788,0.974877858480494,0.0,0.2,1.0,-1.6556171017916788,18.695683799238264
2025-08-26 15:55:00,2025-08-26 15:30:00,-0.7993346352361408,0.9811374767785548,0.0,0.2,0.5,-0.3996673176180704,18.296016481620192
2025-09-01 09:40:00,2025-09-01 09:25:00,-1.1854615361823453,0.9842292658939314,0.0,0.2,0.5,-0.5927307680911726,17.70328571352902
2025-09-05 09:00:00,2025-09-05 07:45:00,1.4482147851216152,0.9812799214797915,0.0,0.2,0.5,0.7241073925608076,18.427393106089827
2025-09-06 06:10:00,2025-09-06 06:05:00,-1.1497769799825959,0.9761742627826351,0.0,0.2,0.5,-0.5748884899912979,17.85250461609853
2025-09-07 22:00:00,2025-09-07 21:25:00,0.03346786000215792,0.9752605276617934,0.0,0.2,0.5,0.01673393000107896,17.869238546099606
2025-09-08 06:25:00,2025-09-08 06:00:00,0.3069213814590251,0.9835524583850921,0.0,0.2,0.5,0.15346069072951254,18.02269923682912
2025-09-11 08:20:00,2025-09-11 08:00:00,2.2765862093212497,0.9781643143896868,0.0,0.2,0.5,1.1382931046606248,19.160992341489745
2025-09-12 06:30:00,2025-09-12 06:10:00,-0.5260403428506999,0.9755927762055683,0.0,0.2,0.5,-0.26302017142534995,18.897972170064396
2025-09-17 07:30:00,2025-09-17 07:20:00,-1.969848813688549,0.9764780874196818,0.0,0.2,0.5,-0.9849244068442745,17.91304776322012
2025-09-20 06:20:00,2025-09-20 06:10:00,-0.7533245299494018,0.9747762921690609,0.0,0.2,0.5,-0.3766622649747009,17.53638549824542
2025-09-22 07:40:00,2025-09-22 07:20:00,1.9101881679437673,0.9818039474927029,0.0,0.2,0.5,0.9550940839718837,18.491479582217302
2025-09-24 07:05:00,2025-09-24 07:00:00,-1.0050214982895418,0.9825610315836875,0.0,0.2,0.5,-0.5025107491447709,17.98896883307253
2025-09-29 07:20:00,2025-09-29 06:30:00,0.8827155752250686,0.9803710465561735,0.0,0.2,0.5,0.4413577876125343,18.430326620685065
2025-10-02 12:10:00,2025-10-02 11:45:00,-0.8175989052611163,0.9773475986611425,0.0,0.2,0.5,-0.40879945263055817,18.021527168054508
2025-10-06 11:10:00,2025-10-06 10:50:00,-1.019598403305625,0.9739820056340223,0.0,0.2,0.5,-0.5097992016528125,17.511727966401697
2025-10-10 06:15:00,2025-10-10 06:10:00,0.9416571004119489,0.9834002663427622,0.0,0.2,0.5,0.47082855020597447,17.982556516607673
2025-10-15 15:55:00,2025-10-15 15:45:00,1.7536869357320481,0.979530961551736,0.0,0.2,0.5,0.8768434678660241,18.859399984473697
2025-10-16 10:00:00,2025-10-16 09:55:00,1.1042970016305635,0.9715635147963566,0.0,0.2,0.5,0.5521485008152818,19.41154848528898
2025-10-26 09:00:00,2025-10-26 07:45:00,-0.5732007594817928,0.9829407187515208,0.0,0.2,0.5,-0.2866003797408964,19.124948105548082
2025-10-28 23:35:00,2025-10-28 23:30:00,-0.9001465260735776,0.9810864641007975,0.0,0.2,0.5,-0.4500732630367888,18.674874842511294
