datetime,open,open,open,high,high,high,low,low,low,close,close,close,volume,volume,volume
2024-07-12 13:30:00+00:00,,53.439998626708984,,,53.439998626708984,,,53.439998626708984,,,53.439998626708984,,,0,
2024-07-15 13:30:00+00:00,,53.599998474121094,,,53.599998474121094,,,53.599998474121094,,,53.599998474121094,,,0,
2024-07-16 13:30:00+00:00,,53.939998626708984,,,53.939998626708984,,,53.939998626708984,,,53.939998626708984,,,0,
2024-07-17 13:30:00+00:00,,53.20000076293945,,,53.20000076293945,,,53.20000076293945,,,53.20000076293945,,,0,
2024-07-18 13:30:00+00:00,,52.779998779296875,,,52.779998779296875,,,52.779998779296875,,,52.779998779296875,,,0,
2024-07-19 13:30:00+00:00,,52.41999816894531,,,52.41999816894531,,,52.41999816894531,,,52.41999816894531,,,0,
2024-07-22 13:30:00+00:00,,52.9900016784668,,,52.9900016784668,,,52.9900016784668,,,52.9900016784668,,,0,
2024-07-23 13:30:00+00:00,,52.90999984741211,,,52.90999984741211,,,52.90999984741211,,,52.90999984741211,,,0,
2024-07-24 13:30:00+00:00,,51.689998626708984,,,51.689998626708984,,,51.689998626708984,,,51.689998626708984,,,0,
2024-07-25 13:30:00+00:00,,51.41999816894531,,,51.41999816894531,,,51.41999816894531,,,51.41999816894531,,,0,
2024-07-26 13:30:00+00:00,,52.0,,,52.0,,,52.0,,,52.0,,,0,
2024-07-29 13:30:00+00:00,,52.040000915527344,,,52.040000915527344,,,52.040000915527344,,,52.040000915527344,,,0,
2024-07-30 13:30:00+00:00,,51.790000915527344,,,51.790000915527344,,,51.790000915527344,,,51.790000915527344,,,0,
2024-07-31 13:30:00+00:00,,52.61000061035156,,,52.61000061035156,,,52.61000061035156,,,52.61000061035156,,,0,
2024-08-01 13:30:00+00:00,,51.88999938964844,,,51.88999938964844,,,51.88999938964844,,,51.88999938964844,,,0,
2024-08-02 13:30:00+00:00,,50.939998626708984,,,50.939998626708984,,,50.939998626708984,,,50.939998626708984,,,0,
2024-08-05 13:30:00+00:00,,49.41999816894531,,,49.41999816894531,,,49.41999816894531,,,49.41999816894531,,,0,
2024-08-06 13:30:00+00:00,,49.91999816894531,,,49.91999816894531,,,49.91999816894531,,,49.91999816894531,,,0,
2024-08-07 13:30:00+00:00,,49.540000915527344,,,49.540000915527344,,,49.540000915527344,,,49.540000915527344,,,0,
2024-08-08 13:30:00+00:00,,50.68000030517578,,,50.68000030517578,,,50.68000030517578,,,50.68000030517578,,,0,
2024-08-09 13:30:00+00:00,,50.91999816894531,,,50.91999816894531,,,50.91999816894531,,,50.91999816894531,,,0,
2024-08-12 13:30:00+00:00,,50.93000030517578,,,50.93000030517578,,,50.93000030517578,,,50.93000030517578,,,0,
2024-08-13 13:30:00+00:00,,51.779998779296875,,,51.779998779296875,,,51.779998779296875,,,51.779998779296875,,,0,
2024-08-14 13:30:00+00:00,,51.97999954223633,,,51.97999954223633,,,51.97999954223633,,,51.97999954223633,,,0,
2024-08-15 13:30:00+00:00,,52.83000183105469,,,52.83000183105469,,,52.83000183105469,,,52.83000183105469,,,0,
2024-08-16 13:30:00+00:00,,52.939998626708984,,,52.939998626708984,,,52.939998626708984,,,52.939998626708984,,,0,
2024-08-19 13:30:00+00:00,,53.459999084472656,,,53.459999084472656,,,53.459999084472656,,,53.459999084472656,,,0,
2024-08-20 13:30:00+00:00,,53.36000061035156,,,53.36000061035156,,,53.36000061035156,,,53.36000061035156,,,0,
2024-08-21 13:30:00+00:00,,53.58000183105469,,,53.58000183105469,,,53.58000183105469,,,53.58000183105469,,,0,
2024-08-22 13:30:00+00:00,,53.11000061035156,,,53.11000061035156,,,53.11000061035156,,,53.11000061035156,,,0,
2024-08-23 13:30:00+00:00,,53.709999084472656,,,53.709999084472656,,,53.709999084472656,,,53.709999084472656,,,0,
2024-08-26 13:30:00+00:00,,53.54999923706055,,,53.54999923706055,,,53.54999923706055,,,53.54999923706055,,,0,
2024-08-27 13:30:00+00:00,,53.630001068115234,,,53.630001068115234,,,53.630001068115234,,,53.630001068115234,,,0,
2024-08-28 13:30:00+00:00,,53.31999969482422,,,53.31999969482422,,,53.31999969482422,,,53.31999969482422,,,0,
2024-08-29 13:30:00+00:00,,53.310001373291016,,,53.310001373291016,,,53.310001373291016,,,53.310001373291016,,,0,
2024-08-30 13:30:00+00:00,,53.86000061035156,,,53.86000061035156,,,53.86000061035156,,,53.86000061035156,,,0,
2024-09-03 13:30:00+00:00,,52.72999954223633,,,52.72999954223633,,,52.72999954223633,,,52.72999954223633,,,0,
2024-09-04 13:30:00+00:00,,52.650001525878906,,,52.650001525878906,,,52.650001525878906,,,52.650001525878906,,,0,
2024-09-05 13:30:00+00:00,,52.4900016784668,,,52.4900016784668,,,52.4900016784668,,,52.4900016784668,,,0,
2024-09-06 13:30:00+00:00,,51.59000015258789,,,51.59000015258789,,,51.59000015258789,,,51.59000015258789,,,0,
2024-09-09 13:30:00+00:00,,52.189998626708984,,,52.189998626708984,,,52.189998626708984,,,52.189998626708984,,,0,
2024-09-10 13:30:00+00:00,,52.43000030517578,,,52.43000030517578,,,52.43000030517578,,,52.43000030517578,,,0,
2024-09-11 13:30:00+00:00,,52.97999954223633,,,52.97999954223633,,,52.97999954223633,,,52.97999954223633,,,0,
2024-09-12 13:30:00+00:00,,53.380001068115234,,,53.380001068115234,,,53.380001068115234,,,53.380001068115234,,,0,
2024-09-13 13:30:00+00:00,,53.66999816894531,,,53.66999816894531,,,53.66999816894531,,,53.66999816894531,,,0,
2024-09-16 13:30:00+00:00,,53.75,,,53.75,,,53.75,,,53.75,,,0,
