datetime,open,high,low,close,volume,volume
2025-07-30 08:30:00+00:00,1102.83,1114.91,1102.16,1113.77,442,0
2025-07-30 08:45:00+00:00,1113.7,1118.56,1110.76,1111.08,443,0
2025-07-30 09:00:00+00:00,1111.13,1113.61,1107.42,1111.47,446,0
2025-07-30 09:15:00+00:00,1111.45,1111.86,1103.52,1106.19,446,0
2025-07-30 09:30:00+00:00,1106.03,1113.95,1101.29,1111.53,447,0
2025-07-30 09:45:00+00:00,1111.4,1118.18,1108.16,1111.43,445,0
2025-07-30 10:00:00+00:00,1111.41,1112.34,1104.16,1110.97,442,0
2025-07-30 10:15:00+00:00,1110.62,1112.01,1099.42,1102.75,446,0
2025-07-30 10:30:00+00:00,1102.71,1104.51,1096.64,1096.9,442,0
2025-07-30 10:45:00+00:00,1096.25,1099.49,1084.74,1086.22,444,0
2025-07-30 11:00:00+00:00,1086.52,1095.32,1085.44,1089.76,439,0
2025-07-30 11:15:00+00:00,1089.63,1097.24,1089.57,1096.72,444,0
2025-07-30 11:30:00+00:00,1096.66,1096.72,1088.98,1092.38,445,0
2025-07-30 11:45:00+00:00,1092.31,1097.82,1091.77,1093.15,442,0
2025-07-30 12:00:00+00:00,1092.68,1104.01,1092.4,1103.23,446,0
2025-07-30 12:15:00+00:00,1103.49,1103.49,1089.49,1094.97,443,0
2025-07-30 12:30:00+00:00,1095.3,1100.82,1093.19,1099.41,443,0
2025-07-30 12:45:00+00:00,1099.12,1103.44,1096.08,1101.75,445,0
2025-07-30 13:00:00+00:00,1101.87,1110.94,1099.73,1109.62,444,0
2025-07-30 13:15:00+00:00,1109.87,1114.02,1107.56,1114.02,440,0
2025-07-30 13:30:00+00:00,1113.83,1116.23,1109.87,1112.41,441,0
2025-07-30 13:45:00+00:00,1111.95,1111.95,1103.66,1107.85,447,0
2025-07-30 14:00:00+00:00,1107.73,1111.09,1104.75,1107.79,440,0
2025-07-30 14:15:00+00:00,1108.1,1110.09,1105.31,1107.35,447,0
2025-07-30 14:30:00+00:00,1107.19,1118.34,1107.19,1115.01,445,0
2025-07-30 14:45:00+00:00,1114.84,1115.47,1103.36,1103.51,439,0
2025-07-30 15:00:00+00:00,1103.14,1112.95,1101.76,1103.56,443,0
2025-07-30 15:15:00+00:00,1103.83,1105.33,1097.69,1103.4,444,0
2025-07-30 15:30:00+00:00,1103.76,1107.12,1101.0,1101.23,445,0
2025-07-30 15:45:00+00:00,1101.11,1102.5,1094.1,1097.03,443,0
2025-07-30 16:00:00+00:00,1096.98,1100.16,1092.05,1096.24,444,0
2025-07-30 16:15:00+00:00,1096.01,1101.08,1095.36,1097.91,443,0
2025-07-30 16:30:00+00:00,1097.88,1102.12,1096.78,1099.62,447,0
2025-07-30 16:45:00+00:00,1099.62,1099.62,1088.58,1089.74,443,0
2025-07-30 17:00:00+00:00,1089.76,1089.85,1077.6,1078.15,443,0
2025-07-30 17:15:00+00:00,1078.16,1080.51,1075.4,1077.71,445,0
2025-07-30 17:30:00+00:00,1077.53,1077.83,1064.54,1066.05,443,0
2025-07-30 17:45:00+00:00,1066.52,1069.91,1062.49,1069.23,444,0
2025-07-30 18:00:00+00:00,1069.14,1069.81,1057.54,1057.54,440,0
2025-07-30 18:15:00+00:00,1057.64,1061.64,1055.98,1057.62,441,0
2025-07-30 18:30:00+00:00,1057.95,1058.4,1046.43,1047.84,440,0
2025-07-30 18:45:00+00:00,1048.52,1051.06,1043.81,1048.85,445,0
2025-07-30 19:00:00+00:00,1048.53,1052.26,1043.26,1044.97,445,0
2025-07-30 19:15:00+00:00,1044.74,1046.82,1037.02,1039.39,446,0
2025-07-30 19:30:00+00:00,1039.82,1049.85,1037.55,1047.86,441,0
2025-07-30 19:45:00+00:00,1047.42,1053.36,1046.07,1049.88,446,0
2025-07-30 20:00:00+00:00,1049.57,1057.98,1048.41,1057.45,445,0
2025-07-30 20:15:00+00:00,1057.82,1060.39,1050.73,1055.92,446,0
2025-07-30 20:30:00+00:00,1056.68,1060.59,1055.31,1056.17,446,0
2025-07-30 20:45:00+00:00,1056.42,1059.71,1052.97,1056.28,446,0
2025-07-30 21:00:00+00:00,1056.23,1060.44,1051.69,1057.39,442,0
2025-07-30 21:15:00+00:00,1057.68,1063.78,1055.52,1057.69,443,0
2025-07-30 21:30:00+00:00,1058.02,1061.62,1055.72,1060.76,443,0
2025-07-30 21:45:00+00:00,1060.55,1067.77,1059.55,1062.4,448,0
2025-07-30 22:00:00+00:00,1062.47,1062.56,1050.29,1057.26,444,0
2025-07-30 22:15:00+00:00,1058.02,1061.99,1054.27,1058.53,445,0
2025-07-30 22:30:00+00:00,1058.7,1059.87,1053.91,1058.39,448,0
2025-07-30 22:45:00+00:00,1058.9,1060.93,1053.11,1059.87,444,0
2025-07-30 23:00:00+00:00,1059.64,1064.02,1048.84,1050.91,446,0
2025-07-30 23:15:00+00:00,1051.26,1055.1,1047.68,1050.23,443,0
2025-07-30 23:30:00+00:00,1050.17,1058.47,1049.31,1053.17,442,0
2025-07-30 23:45:00+00:00,1053.44,1054.99,1042.48,1050.2,447,0
2025-07-31 00:00:00+00:00,1050.15,1051.08,1031.28,1034.94,444,0
2025-07-31 00:15:00+00:00,1035.01,1042.59,1032.77,1040.42,445,0
2025-07-31 00:30:00+00:00,1040.14,1045.06,1038.05,1043.04,441,0
2025-07-31 00:45:00+00:00,1042.79,1046.81,1039.94,1044.03,440,0
2025-07-31 01:00:00+00:00,1044.22,1054.26,1042.82,1043.08,444,0
2025-07-31 01:15:00+00:00,1042.82,1046.26,1042.21,1044.34,444,0
2025-07-31 01:30:00+00:00,1044.39,1045.94,1040.79,1044.01,445,0
2025-07-31 01:45:00+00:00,1043.64,1044.35,1039.17,1040.85,441,0
2025-07-31 02:00:00+00:00,1040.44,1042.98,1034.72,1038.97,444,0
2025-07-31 02:15:00+00:00,1038.84,1045.59,1037.78,1042.59,442,0
2025-07-31 02:30:00+00:00,1042.15,1050.01,1040.59,1047.2,444,0
2025-07-31 02:45:00+00:00,1046.8,1050.17,1039.94,1040.34,443,0
2025-07-31 03:00:00+00:00,1040.7,1048.39,1039.91,1047.18,443,0
2025-07-31 03:15:00+00:00,1046.8,1057.1,1044.76,1050.77,443,0
2025-07-31 03:30:00+00:00,1051.01,1055.24,1048.56,1054.18,444,0
2025-07-31 03:45:00+00:00,1054.38,1061.01,1052.84,1058.78,444,0
2025-07-31 04:00:00+00:00,1058.85,1062.65,1055.34,1060.93,445,0
2025-07-31 04:15:00+00:00,1060.51,1065.97,1059.55,1063.38,446,0
2025-07-31 04:30:00+00:00,1063.22,1065.76,1052.84,1065.76,446,0
2025-07-31 04:45:00+00:00,1066.1,1070.72,1064.85,1066.82,447,0
2025-07-31 05:00:00+00:00,1066.76,1070.31,1062.37,1069.62,442,0
2025-07-31 05:15:00+00:00,1069.7,1074.88,1063.7,1064.1,443,0
2025-07-31 05:30:00+00:00,1063.52,1076.3,1062.2,1075.02,446,0
2025-07-31 05:45:00+00:00,1074.86,1080.09,1071.16,1079.23,444,0
2025-07-31 06:00:00+00:00,1079.36,1079.62,1073.24,1075.72,443,0
2025-07-31 06:15:00+00:00,1075.96,1079.3,1071.32,1071.37,439,0
2025-07-31 06:30:00+00:00,1071.94,1084.5,1071.64,1084.43,441,0
2025-07-31 06:45:00+00:00,1084.58,1090.46,1079.23,1087.4,446,0
2025-07-31 07:00:00+00:00,1087.18,1088.43,1082.82,1085.12,443,0
2025-07-31 07:15:00+00:00,1085.15,1095.7,1084.11,1093.61,447,0
2025-07-31 07:30:00+00:00,1093.35,1099.36,1088.65,1098.78,445,0
2025-07-31 07:45:00+00:00,1098.75,1102.28,1085.8,1086.08,449,0
2025-07-31 08:00:00+00:00,1085.8,1088.55,1083.4,1086.74,444,0
2025-07-31 08:15:00+00:00,1086.54,1087.62,1081.92,1084.15,443,0
2025-07-31 08:30:00+00:00,1083.53,1087.13,1082.4,1083.61,442,0
2025-07-31 08:45:00+00:00,1083.65,1086.61,1079.8,1080.78,442,0
2025-07-31 09:00:00+00:00,1080.66,1084.2,1078.19,1082.4,442,0
2025-07-31 09:15:00+00:00,1082.31,1082.95,1076.87,1078.98,443,0
2025-07-31 09:30:00+00:00,1079.04,1085.32,1077.91,1085.2,445,0
2025-07-31 09:45:00+00:00,1085.32,1087.97,1081.75,1086.75,445,0
2025-07-31 10:00:00+00:00,1086.82,1097.19,1084.64,1096.64,443,0
2025-07-31 10:15:00+00:00,1096.96,1097.17,1085.62,1088.07,441,0
2025-07-31 10:30:00+00:00,1088.63,1095.19,1086.25,1093.97,437,0
2025-07-31 10:45:00+00:00,1093.44,1093.81,1084.15,1084.67,445,0
2025-07-31 11:00:00+00:00,1084.52,1084.52,1073.78,1074.99,441,0
2025-07-31 11:15:00+00:00,1074.88,1078.13,1069.17,1077.39,443,0
2025-07-31 11:30:00+00:00,1077.22,1081.52,1072.82,1080.54,445,0
2025-07-31 11:45:00+00:00,1080.44,1081.16,1070.89,1074.93,443,0
2025-07-31 12:00:00+00:00,1074.94,1078.19,1070.2,1078.09,443,0
2025-07-31 12:15:00+00:00,1078.41,1081.41,1074.3,1076.54,444,0
2025-07-31 12:30:00+00:00,1076.18,1079.42,1073.06,1077.19,444,0
2025-07-31 12:45:00+00:00,1076.94,1077.63,1069.77,1072.69,443,0
2025-07-31 13:00:00+00:00,1072.79,1075.45,1067.85,1069.84,446,0
2025-07-31 13:15:00+00:00,1069.91,1071.6,1065.98,1067.73,448,0
2025-07-31 13:30:00+00:00,1068.42,1069.03,1060.79,1064.45,443,0
2025-07-31 13:45:00+00:00,1064.46,1064.46,1056.19,1061.87,446,0
2025-07-31 14:00:00+00:00,1062.07,1062.44,1056.59,1060.62,443,0
2025-07-31 14:15:00+00:00,1060.84,1065.22,1056.94,1061.16,443,0
2025-07-31 14:30:00+00:00,1060.98,1061.11,1051.48,1058.65,446,0
2025-07-31 14:45:00+00:00,1058.48,1069.33,1055.09,1067.33,446,0
2025-07-31 15:00:00+00:00,1067.17,1074.64,1066.19,1069.74,443,0
2025-07-31 15:15:00+00:00,1069.52,1075.35,1067.27,1067.92,446,0
2025-07-31 15:30:00+00:00,1067.95,1069.21,1060.92,1061.19,444,0
2025-07-31 15:45:00+00:00,1061.0,1064.04,1055.54,1059.01,442,0
2025-07-31 16:00:00+00:00,1058.69,1063.36,1057.82,1058.38,447,0
2025-07-31 16:15:00+00:00,1058.92,1061.5,1056.59,1057.68,437,0
2025-07-31 16:30:00+00:00,1057.29,1063.91,1055.77,1055.77,442,0
2025-07-31 16:45:00+00:00,1055.39,1064.14,1054.47,1055.72,441,0
2025-07-31 17:00:00+00:00,1055.72,1059.8,1052.29,1052.49,444,0
2025-07-31 17:15:00+00:00,1052.52,1053.01,1041.91,1042.25,444,0
2025-07-31 17:30:00+00:00,1042.68,1052.86,1042.45,1051.05,442,0
2025-07-31 17:45:00+00:00,1050.95,1057.68,1048.2,1051.53,443,0
2025-07-31 18:00:00+00:00,1051.54,1057.8,1047.25,1054.94,441,0
2025-07-31 18:15:00+00:00,1054.99,1057.1,1051.68,1053.53,441,0
2025-07-31 18:30:00+00:00,1053.66,1055.35,1045.7,1045.85,444,0
2025-07-31 18:45:00+00:00,1045.9,1052.54,1044.79,1045.09,448,0
2025-07-31 19:00:00+00:00,1045.03,1049.44,1040.48,1044.0,444,0
2025-07-31 19:15:00+00:00,1044.14,1050.44,1041.95,1048.36,439,0
2025-07-31 19:30:00+00:00,1048.5,1053.6,1045.15,1053.55,444,0
2025-07-31 19:45:00+00:00,1053.81,1054.78,1044.21,1054.76,444,0
2025-07-31 20:00:00+00:00,1054.13,1055.71,1047.24,1047.9,445,0
2025-07-31 20:15:00+00:00,1047.7,1053.34,1046.82,1051.91,445,0
2025-07-31 20:30:00+00:00,1051.59,1054.73,1044.63,1048.06,443,0
2025-07-31 20:45:00+00:00,1048.31,1050.47,1041.08,1049.2,447,0
2025-07-31 21:00:00+00:00,1049.24,1051.25,1043.58,1047.13,442,0
2025-07-31 21:15:00+00:00,1047.16,1054.32,1046.29,1052.81,443,0
2025-07-31 21:30:00+00:00,1053.14,1058.82,1045.88,1047.59,442,0
2025-07-31 21:45:00+00:00,1047.7,1051.88,1046.81,1049.89,440,0
2025-07-31 22:00:00+00:00,1050.56,1055.89,1046.88,1055.71,440,0
2025-07-31 22:15:00+00:00,1055.69,1057.07,1042.36,1042.36,444,0
2025-07-31 22:30:00+00:00,1042.47,1044.39,1035.46,1042.03,444,0
2025-07-31 22:45:00+00:00,1042.13,1056.09,1041.12,1055.54,439,0
2025-07-31 23:00:00+00:00,1055.74,1067.7,1055.5,1067.7,446,0
2025-07-31 23:15:00+00:00,1067.71,1073.3,1066.36,1067.66,444,0
2025-07-31 23:30:00+00:00,1067.62,1076.43,1066.71,1073.78,443,0
2025-07-31 23:45:00+00:00,1073.61,1077.62,1065.93,1065.93,446,0
2025-08-01 00:00:00+00:00,1065.94,1074.82,1065.46,1073.2,446,0
2025-08-01 00:15:00+00:00,1073.32,1079.62,1071.33,1071.81,440,0
2025-08-01 00:30:00+00:00,1071.87,1077.82,1068.54,1072.14,445,0
2025-08-01 00:45:00+00:00,1072.31,1074.82,1068.25,1071.43,446,0
2025-08-01 01:00:00+00:00,1071.15,1080.44,1067.29,1078.78,441,0
2025-08-01 01:15:00+00:00,1078.46,1079.86,1070.63,1070.63,444,0
2025-08-01 01:30:00+00:00,1070.12,1070.91,1061.35,1066.79,445,0
2025-08-01 01:45:00+00:00,1066.72,1068.51,1060.51,1060.54,443,0
2025-08-01 02:00:00+00:00,1060.86,1064.13,1058.26,1059.22,437,0
2025-08-01 02:15:00+00:00,1058.29,1066.27,1057.25,1062.32,446,0
2025-08-01 02:30:00+00:00,1061.94,1062.73,1048.43,1049.73,446,0
2025-08-01 02:45:00+00:00,1049.21,1051.8,1039.69,1040.05,444,0
2025-08-01 03:00:00+00:00,1040.31,1040.6,1025.11,1025.11,443,0
2025-08-01 03:15:00+00:00,1025.24,1027.24,1022.34,1023.64,445,0
2025-08-01 03:30:00+00:00,1023.81,1025.12,1013.57,1017.24,445,0
2025-08-01 03:45:00+00:00,1017.55,1020.28,1015.17,1017.63,442,0
2025-08-01 04:00:00+00:00,1017.86,1018.48,1008.1,1009.89,442,0
2025-08-01 04:15:00+00:00,1009.96,1016.25,1009.15,1010.61,445,0
2025-08-01 04:30:00+00:00,1011.2,1012.65,1008.56,1010.0,443,0
2025-08-01 04:45:00+00:00,1009.56,1011.06,1003.93,1004.6,446,0
2025-08-01 05:00:00+00:00,1004.11,1009.34,999.82,1000.12,443,0
2025-08-01 05:15:00+00:00,1000.22,1003.49,996.03,999.1,443,0
2025-08-01 05:30:00+00:00,999.22,1007.25,997.82,1001.98,441,0
2025-08-01 05:45:00+00:00,1001.76,1004.99,997.12,1003.59,446,0
2025-08-01 06:00:00+00:00,1003.5,1005.52,1001.62,1004.08,440,0
2025-08-01 06:15:00+00:00,1004.33,1012.58,1004.33,1007.52,444,0
2025-08-01 06:30:00+00:00,1007.97,1013.52,1002.31,1012.89,445,0
2025-08-01 06:45:00+00:00,1012.83,1015.52,1006.69,1009.94,447,0
2025-08-01 07:00:00+00:00,1010.65,1011.91,998.01,1000.72,446,0
2025-08-01 07:15:00+00:00,1000.68,1003.51,996.88,999.91,442,0
2025-08-01 07:30:00+00:00,999.63,999.94,990.75,992.9,443,0
2025-08-01 07:45:00+00:00,992.96,1000.38,992.04,999.63,444,0
2025-08-01 08:00:00+00:00,999.79,1002.39,996.68,999.32,443,0
2025-08-01 08:15:00+00:00,999.86,1001.79,992.95,995.71,447,0
2025-08-01 08:30:00+00:00,995.44,1003.58,994.04,999.82,446,0
2025-08-01 08:45:00+00:00,999.99,1001.55,996.04,998.48,443,0
2025-08-01 09:00:00+00:00,998.73,1010.17,997.52,1008.57,443,0
2025-08-01 09:15:00+00:00,1008.47,1011.79,1005.0,1009.87,444,0
2025-08-01 09:30:00+00:00,1009.59,1011.58,1002.87,1003.29,441,0
2025-08-01 09:45:00+00:00,1003.26,1005.75,1000.16,1001.13,446,0
2025-08-01 10:00:00+00:00,1001.02,1001.19,991.85,998.96,444,0
2025-08-01 10:15:00+00:00,998.61,1003.62,997.24,1000.1,439,0
2025-08-01 10:30:00+00:00,1000.23,1001.55,991.65,992.4,440,0
2025-08-01 10:45:00+00:00,992.73,992.73,982.85,987.43,445,0
2025-08-01 11:00:00+00:00,987.25,989.23,983.68,984.64,443,0
2025-08-01 11:15:00+00:00,984.53,989.06,981.05,988.42,445,0
2025-08-01 11:30:00+00:00,988.13,991.02,985.69,985.89,443,0
2025-08-01 11:45:00+00:00,985.89,1001.78,985.83,1001.57,445,0
2025-08-01 12:00:00+00:00,1001.44,1005.73,1000.2,1005.39,447,0
2025-08-01 12:15:00+00:00,1005.28,1011.2,1004.99,1006.74,441,0
2025-08-01 12:30:00+00:00,1006.78,1007.24,998.51,1004.02,443,0
2025-08-01 12:45:00+00:00,1004.37,1014.21,1003.44,1014.21,446,0
2025-08-01 13:00:00+00:00,1013.83,1022.55,1012.14,1015.58,444,0
2025-08-01 13:15:00+00:00,1015.55,1030.48,1013.52,1030.16,440,0
2025-08-01 13:30:00+00:00,1030.11,1033.79,1023.39,1023.39,445,0
2025-08-01 13:45:00+00:00,1023.53,1029.05,1021.64,1022.02,442,0
2025-08-01 14:00:00+00:00,1021.95,1023.11,1014.68,1017.05,443,0
2025-08-01 14:15:00+00:00,1016.44,1021.05,1012.94,1020.17,444,0
2025-08-01 14:30:00+00:00,1020.2,1022.38,1015.42,1018.98,442,0
2025-08-01 14:45:00+00:00,1019.4,1020.97,1013.3,1014.32,445,0
2025-08-01 15:00:00+00:00,1014.13,1015.5,1010.5,1010.5,444,0
2025-08-01 15:15:00+00:00,1011.04,1014.86,1007.16,1007.16,444,0
2025-08-01 15:30:00+00:00,1007.01,1007.68,1000.05,1000.74,447,0
2025-08-01 15:45:00+00:00,1000.75,1012.47,999.71,1000.11,444,0
2025-08-01 16:00:00+00:00,1000.01,1000.99,994.52,997.19,442,0
2025-08-01 16:15:00+00:00,997.47,1008.28,997.47,1008.28,440,0
2025-08-01 16:30:00+00:00,1008.2,1009.1,1001.9,1007.51,443,0
2025-08-01 16:45:00+00:00,1007.4,1019.26,1004.9,1016.65,443,0
2025-08-01 17:00:00+00:00,1016.83,1025.86,1015.31,1023.91,440,0
2025-08-01 17:15:00+00:00,1024.3,1028.48,1023.47,1028.24,445,0
2025-08-01 17:30:00+00:00,1028.38,1031.03,1026.13,1027.84,446,0
2025-08-01 17:45:00+00:00,1027.82,1030.51,1024.99,1028.89,448,0
2025-08-01 18:00:00+00:00,1028.64,1035.03,1026.86,1030.66,440,0
2025-08-01 18:15:00+00:00,1030.51,1035.82,1029.2,1034.35,441,0
2025-08-01 18:30:00+00:00,1033.91,1035.7,1030.15,1035.08,446,0
2025-08-01 18:45:00+00:00,1035.3,1039.1,1031.62,1033.16,444,0
2025-08-01 19:00:00+00:00,1033.25,1040.21,1031.53,1036.63,444,0
2025-08-01 19:15:00+00:00,1036.17,1036.77,1030.85,1031.93,441,0
2025-08-01 19:30:00+00:00,1031.93,1033.0,1024.86,1025.33,444,0
2025-08-01 19:45:00+00:00,1025.59,1028.47,1024.12,1026.01,441,0
2025-08-01 20:00:00+00:00,1026.1,1029.05,1020.72,1022.59,439,0
2025-08-01 20:15:00+00:00,1022.42,1023.16,1015.49,1019.08,449,0
2025-08-01 20:30:00+00:00,1019.08,1028.17,1015.84,1027.1,444,0
2025-08-01 20:45:00+00:00,1027.22,1030.08,1023.04,1030.06,442,0
2025-08-01 21:00:00+00:00,1030.09,1031.06,1020.25,1021.87,447,0
2025-08-01 21:15:00+00:00,1021.7,1030.67,1021.1,1025.07,448,0
2025-08-01 21:30:00+00:00,1025.72,1026.98,1010.81,1014.35,443,0
2025-08-01 21:45:00+00:00,1014.53,1020.79,1012.84,1019.01,446,0
2025-08-01 22:00:00+00:00,1018.62,1018.62,1007.77,1007.89,442,0
2025-08-01 22:15:00+00:00,1007.37,1013.66,1007.37,1010.98,442,0
2025-08-01 22:30:00+00:00,1011.16,1014.97,1002.78,1004.64,441,0
2025-08-01 22:45:00+00:00,1004.96,1005.82,999.09,999.55,447,0
2025-08-01 23:00:00+00:00,999.29,1002.28,995.86,1000.81,439,0
2025-08-01 23:15:00+00:00,1000.31,1001.17,991.75,994.18,448,0
2025-08-01 23:30:00+00:00,994.18,998.01,991.61,991.61,448,0
2025-08-01 23:45:00+00:00,991.34,991.78,983.43,985.49,447,0
2025-08-02 00:00:00+00:00,985.59,986.63,974.2,977.71,442,0
2025-08-02 00:15:00+00:00,977.54,981.93,977.54,980.37,444,0
2025-08-02 00:30:00+00:00,980.67,990.13,980.67,982.15,442,0
2025-08-02 00:45:00+00:00,982.03,988.64,981.74,984.93,444,0
2025-08-02 01:00:00+00:00,984.85,989.85,982.77,989.13,447,0
2025-08-02 01:15:00+00:00,989.45,991.07,983.41,986.6,441,0
2025-08-02 01:30:00+00:00,986.75,989.84,985.41,989.33,444,0
2025-08-02 01:45:00+00:00,989.84,991.87,985.99,990.87,441,0
2025-08-02 02:00:00+00:00,990.77,993.96,987.62,989.09,440,0
2025-08-02 02:15:00+00:00,989.49,990.18,978.12,978.4,446,0
2025-08-02 02:30:00+00:00,978.62,979.6,971.04,973.94,441,0
2025-08-02 02:45:00+00:00,973.87,975.17,970.95,975.17,446,0
2025-08-02 03:00:00+00:00,975.38,977.47,968.2,970.29,442,0
2025-08-02 03:15:00+00:00,970.47,972.55,964.61,966.85,444,0
2025-08-02 03:30:00+00:00,966.18,968.75,960.33,961.22,445,0
2025-08-02 03:45:00+00:00,961.43,967.56,961.37,965.32,443,0
2025-08-02 04:00:00+00:00,965.18,969.19,963.58,966.76,439,0
2025-08-02 04:15:00+00:00,967.27,970.42,965.28,967.17,444,0
2025-08-02 04:30:00+00:00,967.08,968.67,963.62,966.21,442,0
2025-08-02 04:45:00+00:00,966.43,971.94,960.85,960.85,445,0
2025-08-02 05:00:00+00:00,960.53,961.65,954.65,955.38,439,0
2025-08-02 05:15:00+00:00,955.06,956.96,951.83,953.68,447,0
2025-08-02 05:30:00+00:00,953.73,961.22,951.25,960.75,443,0
2025-08-02 05:45:00+00:00,960.62,962.4,956.9,961.17,445,0
2025-08-02 06:00:00+00:00,961.29,962.02,956.07,961.75,445,0
2025-08-02 06:15:00+00:00,961.68,970.86,959.1,965.21,444,0
2025-08-02 06:30:00+00:00,964.71,974.0,961.35,972.08,439,0
2025-08-02 06:45:00+00:00,972.34,980.99,969.39,980.99,442,0
2025-08-02 07:00:00+00:00,981.03,993.54,981.03,993.53,438,0
2025-08-02 07:15:00+00:00,993.41,1001.7,992.62,999.1,447,0
2025-08-02 07:30:00+00:00,999.35,1000.01,989.33,999.77,440,0
2025-08-02 07:45:00+00:00,1000.08,1007.26,997.91,1004.92,444,0
2025-08-02 08:00:00+00:00,1004.37,1008.83,999.96,1000.02,442,0
2025-08-02 08:15:00+00:00,999.86,1000.09,992.64,994.82,446,0
2025-08-02 08:30:00+00:00,994.51,995.74,990.7,991.58,446,0
2025-08-02 08:45:00+00:00,991.83,999.31,989.39,992.14,442,0
2025-08-02 09:00:00+00:00,992.39,1000.77,992.16,993.51,445,0
2025-08-02 09:15:00+00:00,993.29,997.73,990.04,996.95,443,0
2025-08-02 09:30:00+00:00,996.97,1007.04,995.73,1006.3,444,0
2025-08-02 09:45:00+00:00,1006.06,1013.03,1004.71,1011.6,443,0
2025-08-02 10:00:00+00:00,1011.91,1012.38,1007.35,1007.75,444,0
2025-08-02 10:15:00+00:00,1007.91,1012.29,1005.67,1009.91,445,0
2025-08-02 10:30:00+00:00,1010.21,1011.5,1004.96,1010.52,444,0
2025-08-02 10:45:00+00:00,1010.67,1014.19,1009.07,1013.8,444,0
2025-08-02 11:00:00+00:00,1013.85,1019.25,1004.09,1005.78,444,0
2025-08-02 11:15:00+00:00,1005.79,1013.41,1004.48,1009.44,441,0
2025-08-02 11:30:00+00:00,1009.59,1018.24,1009.59,1018.1,440,0
2025-08-02 11:45:00+00:00,1018.46,1021.82,1011.16,1012.35,446,0
2025-08-02 12:00:00+00:00,1012.61,1014.76,1008.72,1010.31,441,0
2025-08-02 12:15:00+00:00,1010.48,1015.85,1009.31,1015.58,446,0
2025-08-02 12:30:00+00:00,1015.93,1017.04,1009.73,1011.01,441,0
2025-08-02 12:45:00+00:00,1011.4,1017.3,1007.66,1014.32,445,0
2025-08-02 13:00:00+00:00,1014.37,1014.37,1006.91,1009.58,439,0
2025-08-02 13:15:00+00:00,1009.49,1013.15,1003.63,1010.61,443,0
2025-08-02 13:30:00+00:00,1011.12,1014.45,1005.29,1005.4,442,0
2025-08-02 13:45:00+00:00,1005.72,1011.9,1004.72,1008.55,442,0
2025-08-02 14:00:00+00:00,1008.44,1013.48,1005.93,1011.47,442,0
2025-08-02 14:15:00+00:00,1011.83,1012.86,1007.39,1008.38,445,0
2025-08-02 14:30:00+00:00,1008.61,1011.58,1005.19,1007.79,443,0
2025-08-02 14:45:00+00:00,1008.29,1015.4,1003.89,1014.5,442,0
2025-08-02 15:00:00+00:00,1014.33,1014.54,1007.76,1008.35,442,0
2025-08-02 15:15:00+00:00,1008.31,1011.86,1005.0,1010.24,444,0
2025-08-02 15:30:00+00:00,1010.4,1018.79,1010.4,1018.66,436,0
2025-08-02 15:45:00+00:00,1018.58,1021.24,1016.51,1017.46,442,0
2025-08-02 16:00:00+00:00,1016.87,1020.42,1013.27,1019.81,445,0
2025-08-02 16:15:00+00:00,1019.38,1019.39,1007.93,1009.69,445,0
2025-08-02 16:30:00+00:00,1009.51,1013.05,1006.16,1011.84,444,0
2025-08-02 16:45:00+00:00,1012.11,1012.11,997.78,1000.56,443,0
2025-08-02 17:00:00+00:00,1000.88,1011.0,1000.88,1008.66,445,0
2025-08-02 17:15:00+00:00,1008.34,1015.09,1007.76,1013.16,446,0
2025-08-02 17:30:00+00:00,1012.9,1016.89,1008.55,1008.92,446,0
2025-08-02 17:45:00+00:00,1009.13,1013.16,1008.92,1010.0,441,0
2025-08-02 18:00:00+00:00,1010.31,1012.48,1006.33,1009.9,443,0
2025-08-02 18:15:00+00:00,1009.84,1015.47,1006.66,1008.44,447,0
2025-08-02 18:30:00+00:00,1008.41,1011.13,1005.49,1006.44,447,0
2025-08-02 18:45:00+00:00,1006.26,1006.92,1001.22,1002.73,443,0
2025-08-02 19:00:00+00:00,1002.81,1003.51,997.08,997.99,442,0
2025-08-02 19:15:00+00:00,997.87,1009.8,997.87,1009.62,445,0
2025-08-02 19:30:00+00:00,1009.56,1012.95,1003.77,1010.68,446,0
2025-08-02 19:45:00+00:00,1010.93,1014.2,1007.74,1013.54,443,0
2025-08-02 20:00:00+00:00,1013.55,1014.11,1006.82,1011.82,442,0
2025-08-02 20:15:00+00:00,1011.72,1013.67,1002.79,1003.45,443,0
2025-08-02 20:30:00+00:00,1003.58,1003.9,997.67,1002.85,443,0
2025-08-02 20:45:00+00:00,1003.2,1010.3,1001.82,1007.28,445,0
2025-08-02 21:00:00+00:00,1007.07,1007.35,1001.24,1002.65,441,0
2025-08-02 21:15:00+00:00,1002.73,1003.34,996.24,997.78,443,0
2025-08-02 21:30:00+00:00,998.03,1000.42,992.74,995.95,443,0
2025-08-02 21:45:00+00:00,996.19,1001.75,994.94,995.3,446,0
2025-08-02 22:00:00+00:00,995.77,997.01,982.12,982.76,444,0
2025-08-02 22:15:00+00:00,982.46,985.55,975.24,975.66,443,0
2025-08-02 22:30:00+00:00,975.74,982.89,975.12,979.53,446,0
2025-08-02 22:45:00+00:00,979.7,983.09,975.16,978.63,440,0
2025-08-02 23:00:00+00:00,978.15,978.4,970.81,974.88,444,0
