open_time,close_time,symbol,side,qty,entry_price,exit_price,pnl,strategy,tag,rrr,starting_cash,run
2025-10-10 23:07:00+00:00,2025-10-10 23:24:00+00:00,VIX100,long,0.0379766079575654,1073.027292,1078.632126,0.2087563045472787,multi,,0.0,15.0,ml_generated_M1
2025-10-10 23:24:00+00:00,2025-10-11 00:10:00+00:00,VIX100,short,0.0380799154912469,1078.632126,1088.278817,-0.3714893345884054,multi,,0.0,15.0,ml_generated_M1
2025-10-11 00:10:00+00:00,2025-10-11 00:47:00+00:00,VIX100,long,0.037993306711843,1088.278817,1087.361253,-0.0389925354389289,multi,,0.0,15.0,ml_generated_M1
2025-10-11 00:47:00+00:00,2025-10-11 00:57:00+00:00,VIX100,short,0.0375695350964926,1087.361253,1084.30842,0.1106198202131683,multi,,0.0,15.0,ml_generated_M1
2025-10-11 00:57:00+00:00,2025-10-11 01:10:00+00:00,VIX100,long,0.0376309441856193,1084.30842,1091.130876,0.2526294324354426,multi,,0.0,15.0,ml_generated_M1
2025-10-11 01:10:00+00:00,2025-10-11 01:20:00+00:00,VIX100,short,0.0375155803318717,1091.130876,1081.878177,0.3430616438552712,multi,,0.0,15.0,ml_generated_M1
2025-10-11 01:20:00+00:00,2025-10-11 01:31:00+00:00,VIX100,long,0.0381421337332515,1081.878177,1091.170872,0.3502812568997474,multi,,0.0,15.0,ml_generated_M1
2025-10-11 01:31:00+00:00,2025-10-11 02:01:00+00:00,VIX100,short,0.0382090908802045,1091.170872,1090.919081,0.0054524025709263,multi,,0.0,15.0,ml_generated_M1
2025-10-11 02:01:00+00:00,2025-10-11 03:11:00+00:00,VIX100,long,0.0386292701755002,1090.919081,1069.683021,-0.8244656066451679,multi,,0.0,15.0,ml_generated_M1
2025-10-11 03:11:00+00:00,2025-10-11 03:16:00+00:00,VIX100,short,0.0393897507429946,1069.683021,1066.30662,0.1287954386006568,multi,,0.0,15.0,ml_generated_M1
2025-10-11 03:16:00+00:00,2025-10-11 03:21:00+00:00,VIX100,long,0.0385261187843682,1066.30662,1073.582631,0.2761803668656929,multi,,0.0,15.0,ml_generated_M1
2025-10-11 03:21:00+00:00,2025-10-11 04:32:00+00:00,VIX100,short,0.0384078484195441,1073.582631,1065.4965390000002,0.3064770528863343,multi,,0.0,15.0,ml_generated_M1
2025-10-11 04:32:00+00:00,2025-10-11 04:46:00+00:00,VIX100,long,0.0390359268806959,1065.4965390000002,1073.152674,0.2946751751173172,multi,,0.0,15.0,ml_generated_M1
2025-10-11 04:46:00+00:00,2025-10-11 05:00:00+00:00,VIX100,short,0.0391092465307617,1073.152674,1066.956685,0.238147674099759,multi,,0.0,15.0,ml_generated_M1
2025-10-11 05:00:00+00:00,2025-10-11 05:42:00+00:00,VIX100,long,0.0396886793267855,1066.956685,1069.733016,0.1059432817002851,multi,,0.0,15.0,ml_generated_M1
2025-10-11 05:42:00+00:00,2025-10-11 06:04:00+00:00,VIX100,short,0.0398522056924619,1069.733016,1064.336423,0.2108245188689605,multi,,0.0,15.0,ml_generated_M1
2025-10-11 06:04:00+00:00,2025-10-11 07:15:00+00:00,VIX100,long,0.0401816221445237,1064.336423,1056.814308,-0.3064972339777519,multi,,0.0,15.0,ml_generated_M1
2025-10-11 07:15:00+00:00,2025-10-11 07:23:00+00:00,VIX100,short,0.040702534456973,1056.814308,1052.265216,0.1808765877567278,multi,,0.0,15.0,ml_generated_M1
2025-10-11 07:23:00+00:00,2025-10-11 07:38:00+00:00,VIX100,long,0.0405188068821436,1052.265216,1056.854304,0.1816621228925269,multi,,0.0,15.0,ml_generated_M1
2025-10-11 07:38:00+00:00,2025-10-11 08:53:00+00:00,VIX100,short,0.0405432964039806,1056.854304,1064.856475,-0.3287516698977043,multi,,0.0,15.0,ml_generated_M1
2025-10-11 08:53:00+00:00,2025-10-11 09:03:00+00:00,VIX100,long,0.0404534737801634,1064.856475,1074.212568,0.3741408998648746,multi,,0.0,15.0,ml_generated_M1
2025-10-11 09:03:00+00:00,2025-10-11 10:46:00+00:00,VIX100,short,0.0397073911594108,1074.212568,1081.638153,-0.2991455111058636,multi,,0.0,15.0,ml_generated_M1
2025-10-11 10:46:00+00:00,2025-10-11 12:59:00+00:00,VIX100,long,0.0398679632281152,1081.638153,1060.983891,-0.8276732845950588,multi,,0.0,15.0,ml_generated_M1
2025-10-11 12:59:00+00:00,2025-10-11 13:33:00+00:00,VIX100,short,0.0402806566210554,1060.983891,1054.645454,0.2510682231722352,multi,,0.0,15.0,ml_generated_M1
2025-10-11 13:33:00+00:00,2025-10-11 13:47:00+00:00,VIX100,long,0.0395341700737169,1054.645454,1060.353954,0.2214887885102342,multi,,0.0,15.0,ml_generated_M1
2025-10-11 13:47:00+00:00,2025-10-11 14:49:00+00:00,VIX100,short,0.0396101946521821,1060.353954,1061.826172,-0.0625207556864209,multi,,0.0,15.0,ml_generated_M1
2025-10-11 14:49:00+00:00,2025-10-11 15:00:00+00:00,VIX100,long,0.0398221904528002,1061.826172,1065.423447,0.1390086206191597,multi,,0.0,15.0,ml_generated_M1
2025-10-11 15:00:00+00:00,2025-10-11 15:26:00+00:00,VIX100,short,0.0396006987491943,1065.423447,1059.855975,0.2162786777482216,multi,,0.0,15.0,ml_generated_M1
2025-10-11 15:26:00+00:00,2025-10-11 16:13:00+00:00,VIX100,long,0.0399771240910617,1059.855975,1054.844505,-0.2045611230359457,multi,,0.0,15.0,ml_generated_M1
2025-10-11 16:13:00+00:00,2025-10-11 16:27:00+00:00,VIX100,short,0.0404112576373962,1054.844505,1048.054795,0.2701453988593211,multi,,0.0,15.0,ml_generated_M1
2025-10-11 16:27:00+00:00,2025-10-11 16:45:00+00:00,VIX100,long,0.0404311349544484,1048.054795,1052.124777,0.1603001316193946,multi,,0.0,15.0,ml_generated_M1
2025-10-11 16:45:00+00:00,2025-10-11 17:12:00+00:00,VIX100,short,0.0405835320563431,1052.124777,1046.954685,0.2055716825142223,multi,,0.0,15.0,ml_generated_M1
2025-10-11 17:12:00+00:00,2025-10-11 17:44:00+00:00,VIX100,long,0.0409778270161799,1046.954685,1043.045685,-0.1644565003712326,multi,,0.0,15.0,ml_generated_M1
2025-10-11 17:44:00+00:00,2025-10-11 18:15:00+00:00,VIX100,short,0.0413623732874381,1043.045685,1045.314521,-0.0981681105020147,multi,,0.0,15.0,ml_generated_M1
2025-10-11 18:15:00+00:00,2025-10-11 18:57:00+00:00,VIX100,long,0.0410807768404392,1045.314521,1044.845505,-0.0235598481329599,multi,,0.0,15.0,ml_generated_M1
2025-10-11 18:57:00+00:00,2025-10-11 19:42:00+00:00,VIX100,short,0.0409690235150474,1044.845505,1053.745364,-0.3689356245112696,multi,,0.0,15.0,ml_generated_M1
2025-10-11 19:42:00+00:00,2025-10-11 20:10:00+00:00,VIX100,long,0.0405981962064004,1053.745364,1053.144675,-0.0286624672959682,multi,,0.0,15.0,ml_generated_M1
2025-10-11 20:10:00+00:00,2025-10-11 20:24:00+00:00,VIX100,short,0.0401689994330123,1053.144675,1047.884778,0.2070755513053742,multi,,0.0,15.0,ml_generated_M1
2025-10-11 20:24:00+00:00,2025-10-11 20:32:00+00:00,VIX100,long,0.0403391109731983,1047.884778,1052.434746,0.1792962358754085,multi,,0.0,15.0,ml_generated_M1
2025-10-11 20:32:00+00:00,2025-10-11 21:47:00+00:00,VIX100,short,0.0403991339694412,1052.434746,1052.4852380000002,-0.0062917822854794,multi,,0.0,15.0,ml_generated_M1
2025-10-11 21:47:00+00:00,2025-10-11 22:25:00+00:00,VIX100,long,0.0406133641115732,1052.4852380000002,1053.404649,0.0330621430545136,multi,,0.0,15.0,ml_generated_M1
2025-10-11 22:25:00+00:00,2025-10-11 22:36:00+00:00,VIX100,short,0.0405572848063454,1053.404649,1046.4346329999998,0.2784408692726132,multi,,0.0,15.0,ml_generated_M1
2025-10-11 22:36:00+00:00,2025-10-11 23:17:00+00:00,VIX100,long,0.0408699225392964,1046.4346329999998,1050.334956,0.155113188059045,multi,,0.0,15.0,ml_generated_M1
2025-10-11 23:17:00+00:00,2025-10-11 23:27:00+00:00,VIX100,short,0.0410342328556346,1050.334956,1037.4737369999998,0.5234930613627611,multi,,0.0,15.0,ml_generated_M1
2025-10-11 23:27:00+00:00,2025-10-12 00:04:00+00:00,VIX100,long,0.0417307121840047,1037.4737369999998,1037.176272,-0.0167416367489008,multi,,0.0,15.0,ml_generated_M1
2025-10-12 00:04:00+00:00,2025-10-12 00:18:00+00:00,VIX100,short,0.0423464636366539,1037.176272,1033.473337,0.152429808217922,multi,,0.0,15.0,ml_generated_M1
2025-10-12 00:18:00+00:00,2025-10-12 01:16:00+00:00,VIX100,long,0.042481852602609,1033.473337,1036.476342,0.1231700722562056,multi,,0.0,15.0,ml_generated_M1
2025-10-12 01:16:00+00:00,2025-10-12 01:34:00+00:00,VIX100,short,0.0425234499435578,1036.476342,1037.853775,-0.0629865155311038,multi,,0.0,15.0,ml_generated_M1
2025-10-12 01:34:00+00:00,2025-10-12 01:43:00+00:00,VIX100,long,0.0426137519658635,1037.853775,1042.405749,0.1895346089874909,multi,,0.0,15.0,ml_generated_M1
2025-10-12 01:43:00+00:00,2025-10-12 02:44:00+00:00,VIX100,short,0.0423411277358503,1042.405749,1063.786368,-0.9097837115996648,multi,,0.0,15.0,ml_generated_M1
2025-10-12 02:44:00+00:00,2025-10-12 03:00:00+00:00,VIX100,long,0.0417081803183563,1063.786368,1065.643425,0.0730098634049664,multi,,0.0,15.0,ml_generated_M1
2025-10-12 03:00:00+00:00,2025-10-12 03:45:00+00:00,VIX100,short,0.0405828247684852,1065.643425,1064.1064,0.0580583718831621,multi,,0.0,15.0,ml_generated_M1
2025-10-12 03:45:00+00:00,2025-10-12 04:16:00+00:00,VIX100,long,0.0407290967832954,1064.1064,1064.753514,0.0220197238436235,multi,,0.0,15.0,ml_generated_M1
2025-10-12 04:16:00+00:00,2025-10-12 04:33:00+00:00,VIX100,short,0.0407582472870799,1064.753514,1060.366026,0.1745044548028461,multi,,0.0,15.0,ml_generated_M1
2025-10-12 04:33:00+00:00,2025-10-12 04:51:00+00:00,VIX100,long,0.0409555650505698,1060.366026,1061.773812,0.0533081164576545,multi,,0.0,15.0,ml_generated_M1
2025-10-12 04:51:00+00:00,2025-10-12 05:00:00+00:00,VIX100,short,0.0410894277247189,1061.773812,1049.954985,0.4813146328604313,multi,,0.0,15.0,ml_generated_M1
2025-10-12 05:00:00+00:00,2025-10-12 05:46:00+00:00,VIX100,long,0.0416172106197996,1049.954985,1044.445545,-0.2336342158998589,multi,,0.0,15.0,ml_generated_M1
2025-10-12 05:46:00+00:00,2025-10-12 06:12:00+00:00,VIX100,short,0.0423820720319716,1044.445545,1047.944784,-0.1527464064871855,multi,,0.0,15.0,ml_generated_M1
2025-10-12 06:12:00+00:00,2025-10-12 06:37:00+00:00,VIX100,long,0.0419744053527634,1047.944784,1050.954894,0.1219362566235816,multi,,0.0,15.0,ml_generated_M1
2025-10-12 06:37:00+00:00,2025-10-12 06:56:00+00:00,VIX100,short,0.0416641214177267,1050.954894,1051.895179,-0.0435587772529209,multi,,0.0,15.0,ml_generated_M1
2025-10-12 06:56:00+00:00,2025-10-12 07:27:00+00:00,VIX100,long,0.0417711051054913,1051.895179,1051.784811,-0.0090036147171419,multi,,0.0,15.0,ml_generated_M1
2025-10-12 07:27:00+00:00,2025-10-12 08:36:00+00:00,VIX100,short,0.0417117577323671,1051.784811,1051.80517,-0.0052364739189464,multi,,0.0,15.0,ml_generated_M1
2025-10-12 08:36:00+00:00,2025-10-12 09:07:00+00:00,VIX100,long,0.041703813587924,1051.80517,1060.013988,0.3379183530735745,multi,,0.0,15.0,ml_generated_M1
2025-10-12 09:07:00+00:00,2025-10-12 09:22:00+00:00,VIX100,short,0.0413615419072146,1060.013988,1058.7058599999998,0.0497272204124256,multi,,0.0,15.0,ml_generated_M1
2025-10-12 09:22:00+00:00,2025-10-12 09:27:00+00:00,VIX100,long,0.0418024008235611,1058.7058599999998,1064.223567,0.226204689629616,multi,,0.0,15.0,ml_generated_M1
2025-10-12 09:27:00+00:00,2025-10-12 09:53:00+00:00,VIX100,short,0.04162861720195,1064.223567,1062.30622,0.0753942704079468,multi,,0.0,15.0,ml_generated_M1
2025-10-12 09:53:00+00:00,2025-10-12 10:23:00+00:00,VIX100,long,0.0419626662931326,1062.30622,1058.39415,-0.1686021919776749,multi,,0.0,15.0,ml_generated_M1
2025-10-12 10:23:00+00:00,2025-10-12 11:06:00+00:00,VIX100,short,0.0421894589613869,1058.39415,1072.077197,-0.5818033855638549,multi,,0.0,15.0,ml_generated_M1
2025-10-12 11:06:00+00:00,2025-10-12 11:33:00+00:00,VIX100,long,0.0414660594850592,1072.077197,1064.953494,-0.2998078348450061,multi,,0.0,15.0,ml_generated_M1
2025-10-12 11:33:00+00:00,2025-10-12 11:52:00+00:00,VIX100,short,0.0410693403074439,1064.953494,1064.166406,0.0279547236967213,multi,,0.0,15.0,ml_generated_M1
2025-10-12 11:52:00+00:00,2025-10-12 12:12:00+00:00,VIX100,long,0.0407578898826686,1064.166406,1067.463243,0.1300213644759031,multi,,0.0,15.0,ml_generated_M1
2025-10-12 12:12:00+00:00,2025-10-12 12:27:00+00:00,VIX100,short,0.0406510808361214,1067.463243,1064.176407,0.1292874438165887,multi,,0.0,15.0,ml_generated_M1
2025-10-12 12:27:00+00:00,2025-10-12 12:59:00+00:00,VIX100,long,0.0409296907053464,1064.176407,1064.4835409999998,0.0082140014156858,multi,,0.0,15.0,ml_generated_M1
2025-10-12 12:59:00+00:00,2025-10-12 13:13:00+00:00,VIX100,short,0.0410531549481871,1064.4835409999998,1056.555645,0.3211276486405439,multi,,0.0,15.0,ml_generated_M1
2025-10-12 13:13:00+00:00,2025-10-12 13:37:00+00:00,VIX100,long,0.0413739114906278,1056.555645,1055.764413,-0.037104473074405,multi,,0.0,15.0,ml_generated_M1
2025-10-12 13:37:00+00:00,2025-10-12 14:56:00+00:00,VIX100,short,0.0417610823043107,1055.764413,1059.315921,-0.1527386358287429,multi,,0.0,15.0,ml_generated_M1
2025-10-12 14:56:00+00:00,2025-10-12 15:40:00+00:00,VIX100,long,0.0415819654170711,1059.315921,1064.603529,0.215442302282446,multi,,0.0,15.0,ml_generated_M1
2025-10-12 15:40:00+00:00,2025-10-12 16:16:00+00:00,VIX100,short,0.0411880551855255,1064.603529,1064.626452,-0.005329143094712,multi,,0.0,15.0,ml_generated_M1
2025-10-12 16:16:00+00:00,2025-10-12 16:31:00+00:00,VIX100,long,0.0414358303808703,1064.626452,1071.552834,0.2825603215577414,multi,,0.0,15.0,ml_generated_M1
2025-10-12 16:31:00+00:00,2025-10-12 17:01:00+00:00,VIX100,short,0.0411487702744156,1071.552834,1071.70716,-0.0107602682941921,multi,,0.0,15.0,ml_generated_M1
2025-10-12 17:01:00+00:00,2025-10-12 17:44:00+00:00,VIX100,long,0.04146381582062,1071.70716,1076.252364,0.1839989485434056,multi,,0.0,15.0,ml_generated_M1
2025-10-12 17:44:00+00:00,2025-10-12 18:15:00+00:00,VIX100,short,0.041263491453275,1076.252364,1074.627452,0.0626152543562181,multi,,0.0,15.0,ml_generated_M1
2025-10-12 18:15:00+00:00,2025-10-12 18:30:00+00:00,VIX100,long,0.0415343281273507,1074.627452,1079.402049,0.1938264545854179,multi,,0.0,15.0,ml_generated_M1
2025-10-12 18:30:00+00:00,2025-10-12 18:39:00+00:00,VIX100,short,0.0414066615174682,1079.402049,1075.417531,0.1605326431666519,multi,,0.0,15.0,ml_generated_M1
2025-10-12 18:39:00+00:00,2025-10-12 18:52:00+00:00,VIX100,long,0.041777972762912,1075.417531,1080.911898,0.2250276840920682,multi,,0.0,15.0,ml_generated_M1
2025-10-12 18:52:00+00:00,2025-10-12 19:03:00+00:00,VIX100,short,0.0417283114856579,1080.911898,1072.537243,0.3449846956093385,multi,,0.0,15.0,ml_generated_M1
2025-10-12 19:03:00+00:00,2025-10-12 19:14:00+00:00,VIX100,long,0.0423049630835645,1072.537243,1079.622027,0.2951541885753903,multi,,0.0,15.0,ml_generated_M1
2025-10-12 19:14:00+00:00,2025-10-12 19:58:00+00:00,VIX100,short,0.0423879786672299,1079.622027,1093.539343,-0.5945621859473851,multi,,0.0,15.0,ml_generated_M1
2025-10-12 19:58:00+00:00,2025-10-12 20:14:00+00:00,VIX100,long,0.0421654258672486,1093.539343,1096.210368,0.1080026889263811,multi,,0.0,15.0,ml_generated_M1
2025-10-12 20:14:00+00:00,2025-10-12 20:54:00+00:00,VIX100,short,0.0414172318333891,1096.210368,1097.979787,-0.0778319652720577,multi,,0.0,15.0,ml_generated_M1
2025-10-12 20:54:00+00:00,2025-10-12 21:03:00+00:00,VIX100,long,0.0414693012362904,1097.979787,1103.429646,0.2214259989280085,multi,,0.0,15.0,ml_generated_M1
2025-10-12 21:03:00+00:00,2025-10-12 21:16:00+00:00,VIX100,short,0.041168684123665,1103.429646,1096.099599,0.297255891738694,multi,,0.0,15.0,ml_generated_M1
2025-10-12 21:16:00+00:00,2025-10-12 22:28:00+00:00,VIX100,long,0.04168394502732,1096.099599,1075.362453,-0.8688885888250377,multi,,0.0,15.0,ml_generated_M1
2025-10-12 22:28:00+00:00,2025-10-12 23:07:00+00:00,VIX100,short,0.0427958047987896,1075.362453,1089.638953,-0.615637504803293,multi,,0.0,15.0,ml_generated_M1
2025-10-12 23:07:00+00:00,2025-10-13 00:06:00+00:00,VIX100,long,0.04130408827089,1089.638953,1085.971392,-0.1559707691063556,multi,,0.0,15.0,ml_generated_M1
2025-10-13 00:06:00+00:00,2025-10-13 02:02:00+00:00,VIX100,short,0.0407529801820643,1085.971392,1117.731762,-1.2988848192195936,multi,,0.0,15.0,ml_generated_M1
2025-10-13 02:02:00+00:00,2025-10-13 02:24:00+00:00,VIX100,long,0.0394295909344014,1117.731762,1121.997789,0.1637837081401593,multi,,0.0,15.0,ml_generated_M1
2025-10-13 02:24:00+00:00,2025-10-13 02:48:00+00:00,VIX100,short,0.0378400305685707,1121.997789,1121.6921579999998,0.0073205998279848,multi,,0.0,15.0,ml_generated_M1
2025-10-13 02:48:00+00:00,2025-10-13 03:11:00+00:00,VIX100,long,0.0380361597917364,1121.6921579999998,1125.057483,0.1237247528313056,multi,,0.0,15.0,ml_generated_M1
2025-10-13 03:11:00+00:00,2025-10-13 03:35:00+00:00,VIX100,short,0.0379181937961613,1125.057483,1128.192808,-0.1231637643172662,multi,,0.0,15.0,ml_generated_M1
2025-10-13 03:35:00+00:00,2025-10-13 03:55:00+00:00,VIX100,long,0.0379525255218979,1128.192808,1135.7864100000002,0.2838857774368459,multi,,0.0,15.0,ml_generated_M1
2025-10-13 03:55:00+00:00,2025-10-13 04:38:00+00:00,VIX100,short,0.0375512183417982,1135.7864100000002,1125.262515,0.3909595811118996,multi,,0.0,15.0,ml_generated_M1
2025-10-13 04:38:00+00:00,2025-10-13 05:53:00+00:00,VIX100,long,0.038219467519025,1125.262515,1112.578731,-0.4890196872735126,multi,,0.0,15.0,ml_generated_M1
2025-10-13 05:53:00+00:00,2025-10-13 07:02:00+00:00,VIX100,short,0.0390760561981374,1112.578731,1107.61075,0.1898009987560133,multi,,0.0,15.0,ml_generated_M1
2025-10-13 07:02:00+00:00,2025-10-13 07:16:00+00:00,VIX100,long,0.0387088815405378,1107.61075,1114.048584,0.2448889962168033,multi,,0.0,15.0,ml_generated_M1
2025-10-13 07:16:00+00:00,2025-10-13 08:08:00+00:00,VIX100,short,0.0386840848820193,1114.048584,1120.292018,-0.2458552779629807,multi,,0.0,15.0,ml_generated_M1
2025-10-13 08:08:00+00:00,2025-10-13 09:49:00+00:00,VIX100,long,0.0387410397108549,1120.292018,1099.49004,-0.8101497944924715,multi,,0.0,15.0,ml_generated_M1
2025-10-13 09:49:00+00:00,2025-10-13 09:59:00+00:00,VIX100,short,0.0391854849819049,1099.49004,1089.278917,0.3958594147005562,multi,,0.0,15.0,ml_generated_M1
2025-10-13 09:59:00+00:00,2025-10-13 10:23:00+00:00,VIX100,long,0.0386240649514948,1089.278917,1086.841305,-0.0983483071301698,multi,,0.0,15.0,ml_generated_M1
2025-10-13 10:23:00+00:00,2025-10-13 10:40:00+00:00,VIX100,short,0.0391570971854945,1086.841305,1082.188208,0.1779642365591726,multi,,0.0,15.0,ml_generated_M1
2025-10-13 10:40:00+00:00,2025-10-13 11:22:00+00:00,VIX100,long,0.0392143288313323,1082.188208,1076.0423850000002,-0.245223952053343,multi,,0.0,15.0,ml_generated_M1
2025-10-13 11:22:00+00:00,2025-10-13 11:42:00+00:00,VIX100,short,0.0396327912076555,1076.0423850000002,1073.717361,0.0878917491463416,multi,,0.0,15.0,ml_generated_M1
2025-10-13 11:42:00+00:00,2025-10-13 11:57:00+00:00,VIX100,long,0.0394348993234121,1073.717361,1077.242265,0.1347561403379682,multi,,0.0,15.0,ml_generated_M1
2025-10-13 11:57:00+00:00,2025-10-13 12:19:00+00:00,VIX100,short,0.039395698611671,1077.242265,1074.357425,0.1094177810512396,multi,,0.0,15.0,ml_generated_M1
2025-10-13 12:19:00+00:00,2025-10-13 12:34:00+00:00,VIX100,long,0.0396617551724007,1074.357425,1080.141975,0.2251413732261255,multi,,0.0,15.0,ml_generated_M1
2025-10-13 12:34:00+00:00,2025-10-13 13:14:00+00:00,VIX100,short,0.0395631278283584,1080.141975,1072.827272,0.2851480895654885,multi,,0.0,15.0,ml_generated_M1
2025-10-13 13:14:00+00:00,2025-10-13 13:28:00+00:00,VIX100,long,0.0400969586599819,1072.827272,1080.551934,0.3054027682535805,multi,,0.0,15.0,ml_generated_M1
2025-10-13 13:28:00+00:00,2025-10-13 14:20:00+00:00,VIX100,short,0.0401232987224673,1080.551934,1085.028492,-0.1839677661131439,multi,,0.0,15.0,ml_generated_M1
2025-10-13 14:20:00+00:00,2025-10-13 14:56:00+00:00,VIX100,long,0.0403056404368115,1085.028492,1081.011888,-0.1662488842476293,multi,,0.0,15.0,ml_generated_M1
2025-10-13 14:56:00+00:00,2025-10-13 15:18:00+00:00,VIX100,short,0.0402342744104712,1081.011888,1069.826972,0.44571260840575,multi,,0.0,15.0,ml_generated_M1
2025-10-13 15:18:00+00:00,2025-10-13 16:14:00+00:00,VIX100,long,0.0404670395396123,1069.826972,1075.842405,0.2390731493447372,multi,,0.0,15.0,ml_generated_M1
2025-10-13 16:14:00+00:00,2025-10-13 17:10:00+00:00,VIX100,short,0.0407350090037963,1075.842405,1078.067796,-0.0950428325596413,multi,,0.0,15.0,ml_generated_M1
2025-10-13 17:10:00+00:00,2025-10-13 17:49:00+00:00,VIX100,long,0.0409231261651341,1078.067796,1077.762213,-0.0169159515647843,multi,,0.0,15.0,ml_generated_M1
2025-10-13 17:49:00+00:00,2025-10-13 18:35:00+00:00,VIX100,short,0.0408148365305747,1077.762213,1074.967486,0.1096788634309048,multi,,0.0,15.0,ml_generated_M1
2025-10-13 18:35:00+00:00,2025-10-13 19:18:00+00:00,VIX100,long,0.0409050853623376,1074.967486,1071.682821,-0.1387432299391238,multi,,0.0,15.0,ml_generated_M1
2025-10-13 19:18:00+00:00,2025-10-13 20:01:00+00:00,VIX100,short,0.0411412351122613,1071.682821,1084.1084,-0.5156638229021434,multi,,0.0,15.0,ml_generated_M1
2025-10-13 20:01:00+00:00,2025-10-13 20:26:00+00:00,VIX100,long,0.0405177842345084,1084.1084,1089.69102,0.2217802060601834,multi,,0.0,15.0,ml_generated_M1
2025-10-13 20:26:00+00:00,2025-10-13 20:41:00+00:00,VIX100,short,0.0397184534286369,1089.69102,1088.328822,0.0497817240604187,multi,,0.0,15.0,ml_generated_M1
2025-10-13 20:41:00+00:00,2025-10-13 21:26:00+00:00,VIX100,long,0.0400215742938958,1088.328822,1086.141375,-0.0918919813977841,multi,,0.0,15.0,ml_generated_M1
2025-10-13 21:26:00+00:00,2025-10-13 22:06:00+00:00,VIX100,short,0.040145334897076,1086.141375,1081.018091,0.2013361686235236,multi,,0.0,15.0,ml_generated_M1
2025-10-13 22:06:00+00:00,2025-10-13 23:01:00+00:00,VIX100,long,0.0402346098239453,1081.018091,1082.711718,0.0637861731797399,multi,,0.0,15.0,ml_generated_M1
2025-10-13 23:01:00+00:00,2025-10-13 23:32:00+00:00,VIX100,short,0.0403861184335083,1082.711718,1091.469136,-0.358086140699036,multi,,0.0,15.0,ml_generated_M1
2025-10-13 23:32:00+00:00,2025-10-14 01:01:00+00:00,VIX100,long,0.0401364319573949,1091.469136,1086.701319,-0.1957247939606132,multi,,0.0,15.0,ml_generated_M1
2025-10-14 01:01:00+00:00,2025-10-14 01:31:00+00:00,VIX100,short,0.0398963238030991,1086.701319,1088.0187910000002,-0.056903084512483,multi,,0.0,15.0,ml_generated_M1
2025-10-14 01:31:00+00:00,2025-10-14 01:42:00+00:00,VIX100,long,0.0396291450234143,1088.0187910000002,1094.670522,0.2592643267688096,multi,,0.0,15.0,ml_generated_M1
2025-10-14 01:42:00+00:00,2025-10-14 02:32:00+00:00,VIX100,short,0.0393112315681113,1094.670522,1098.849874,-0.168615188462194,multi,,0.0,15.0,ml_generated_M1
2025-10-14 02:32:00+00:00,2025-10-14 04:13:00+00:00,VIX100,long,0.0394560646794711,1098.849874,1083.581631,-0.606700170041704,multi,,0.0,15.0,ml_generated_M1
2025-10-14 04:13:00+00:00,2025-10-14 04:37:00+00:00,VIX100,short,0.039807196416676,1083.581631,1081.788168,0.0670864384985588,multi,,0.0,15.0,ml_generated_M1
2025-10-14 04:37:00+00:00,2025-10-14 05:32:00+00:00,VIX100,long,0.0391765751458582,1081.788168,1072.102779,-0.3836405014839255,multi,,0.0,15.0,ml_generated_M1
2025-10-14 05:32:00+00:00,2025-10-14 06:14:00+00:00,VIX100,short,0.0395962940763164,1072.102779,1069.596949,0.0949863740516849,multi,,0.0,15.0,ml_generated_M1
2025-10-14 06:14:00+00:00,2025-10-14 06:26:00+00:00,VIX100,long,0.0392387451386355,1069.596949,1073.882601,0.1639498260119394,multi,,0.0,15.0,ml_generated_M1
2025-10-14 06:26:00+00:00,2025-10-14 06:56:00+00:00,VIX100,short,0.0391816221933177,1073.882601,1074.117401,-0.013408411110714,multi,,0.0,15.0,ml_generated_M1
2025-10-14 06:56:00+00:00,2025-10-14 07:12:00+00:00,VIX100,long,0.0393689482043918,1074.117401,1076.672322,0.0963458068275179,multi,,0.0,15.0,ml_generated_M1
2025-10-14 07:12:00+00:00,2025-10-14 07:31:00+00:00,VIX100,short,0.0392470064463927,1076.672322,1074.667456,0.0744672407688172,multi,,0.0,15.0,ml_generated_M1
2025-10-14 07:31:00+00:00,2025-10-14 07:43:00+00:00,VIX100,long,0.0394361314185412,1074.667456,1086.0013889999998,0.4426837019272044,multi,,0.0,15.0,ml_generated_M1
2025-10-14 07:43:00+00:00,2025-10-14 08:55:00+00:00,VIX100,short,0.0390980517420313,1086.0013889999998,1088.30882,-0.0944711320847411,multi,,0.0,15.0,ml_generated_M1
2025-10-14 08:55:00+00:00,2025-10-14 09:42:00+00:00,VIX100,long,0.0395257423581343,1088.30882,1077.612228,-0.4270500818306717,multi,,0.0,15.0,ml_generated_M1
2025-10-14 09:42:00+00:00,2025-10-14 09:55:00+00:00,VIX100,short,0.0397962950057227,1077.612228,1069.696959,0.3107413825989466,multi,,0.0,15.0,ml_generated_M1
2025-10-14 09:55:00+00:00,2025-10-14 10:05:00+00:00,VIX100,long,0.039594135675298,1069.696959,1077.332256,0.2980473813880628,multi,,0.0,15.0,ml_generated_M1
2025-10-14 10:05:00+00:00,2025-10-14 10:19:00+00:00,VIX100,short,0.0396623016216659,1077.332256,1073.287318,0.1561746464636159,multi,,0.0,15.0,ml_generated_M1
